freq,psd_x,psd_y,psd_z,psd_xyz
129.9,1.042e+03,8.050e+03,2.717e+02,9.364e+03
131.4,8.949e+02,7.359e+03,3.025e+02,8.556e+03
132.9,5.866e+02,4.195e+03,2.584e+02,5.040e+03
134.4,2.555e+02,7.258e+02,1.906e+02,1.172e+03
135.9,3.082e+02,3.695e+02,2.030e+02,8.808e+02
137.4,4.445e+02,4.382e+02,2.523e+02,1.135e+03
138.9,3.427e+02,3.939e+02,1.693e+02,9.060e+02
140.4,2.368e+02,3.356e+02,7.345e+01,6.459e+02
141.9,1.741e+02,3.275e+02,4.830e+01,5.499e+02
143.4,1.262e+02,4.072e+02,8.965e+01,6.231e+02
144.9,1.099e+02,4.542e+02,1.557e+02,7.198e+02
146.3,1.061e+02,4.104e+02,2.358e+02,7.523e+02
147.8,1.393e+02,3.088e+02,2.994e+02,7.474e+02
149.3,1.679e+02,2.012e+02,2.685e+02,6.375e+02
150.8,2.568e+02,1.498e+02,2.063e+02,6.129e+02
152.3,4.402e+02,2.194e+02,1.584e+02,8.180e+02
153.8,5.808e+02,3.501e+02,1.931e+02,1.124e+03
155.3,6.121e+02,4.663e+02,3.252e+02,1.404e+03
156.8,6.506e+02,5.744e+02,4.338e+02,1.659e+03
158.3,5.789e+02,6.055e+02,5.435e+02,1.728e+03
159.8,5.416e+02,6.216e+02,6.672e+02,1.830e+03
161.3,5.577e+02,6.666e+02,6.943e+02,1.919e+03
162.8,5.313e+02,6.665e+02,6.118e+02,1.810e+03
164.3,4.961e+02,6.670e+02,5.336e+02,1.697e+03
165.8,5.267e+02,7.595e+02,5.074e+02,1.794e+03
167.3,5.590e+02,8.416e+02,4.964e+02,1.897e+03
168.7,5.408e+02,8.580e+02,4.826e+02,1.881e+03
170.2,4.822e+02,8.387e+02,4.680e+02,1.789e+03
171.7,4.264e+02,8.823e+02,4.981e+02,1.807e+03
173.2,3.165e+02,8.494e+02,4.828e+02,1.649e+03
174.7,2.439e+02,8.217e+02,4.526e+02,1.518e+03
176.2,2.220e+02,7.953e+02,4.131e+02,1.430e+03
177.7,1.932e+02,8.073e+02,3.795e+02,1.380e+03
179.2,1.712e+02,9.096e+02,4.087e+02,1.490e+03
180.7,1.711e+02,9.296e+02,4.011e+02,1.502e+03
182.2,1.538e+02,8.810e+02,3.625e+02,1.397e+03
183.7,1.391e+02,8.759e+02,3.620e+02,1.377e+03
185.2,1.220e+02,8.959e+02,3.793e+02,1.397e+03
186.7,1.033e+02,9.300e+02,3.877e+02,1.421e+03
188.2,9.863e+01,9.885e+02,4.445e+02,1.532e+03
189.7,1.061e+02,1.097e+03,5.874e+02,1.791e+03
191.1,1.134e+02,1.196e+03,7.157e+02,2.025e+03
192.6,1.269e+02,1.320e+03,7.858e+02,2.233e+03
194.1,1.334e+02,1.661e+03,1.009e+03,2.803e+03
195.6,1.461e+02,2.116e+03,1.406e+03,3.668e+03
197.1,1.816e+02,2.532e+03,1.784e+03,4.498e+03
198.6,2.582e+02,2.904e+03,2.094e+03,5.256e+03
