freq,psd_x,psd_y,psd_z,psd_xyz
49.4,1.563e+04,1.692e+05,1.759e+06,1.944e+06
50.8,1.475e+04,9.402e+04,1.321e+06,1.430e+06
52.3,9.408e+03,6.001e+04,8.830e+05,9.524e+05
53.7,5.080e+03,4.446e+04,5.709e+05,6.204e+05
55.2,4.485e+03,4.309e+04,4.184e+05,4.660e+05
56.6,5.008e+03,4.094e+04,2.975e+05,3.435e+05
58.1,4.752e+03,3.868e+04,2.245e+05,2.679e+05
59.5,4.297e+03,3.568e+04,1.717e+05,2.117e+05
61.0,4.120e+03,3.255e+04,1.371e+05,1.737e+05
62.4,4.058e+03,2.909e+04,1.194e+05,1.525e+05
63.9,3.281e+03,2.588e+04,1.073e+05,1.364e+05
65.3,2.194e+03,2.442e+04,8.933e+04,1.159e+05
66.8,1.254e+03,2.677e+04,7.187e+04,9.990e+04
68.2,1.163e+03,3.269e+04,6.310e+04,9.696e+04
69.7,1.793e+03,3.769e+04,5.884e+04,9.832e+04
71.1,2.180e+03,4.096e+04,5.749e+04,1.006e+05
72.6,2.330e+03,4.459e+04,5.923e+04,1.062e+05
74.0,1.740e+03,4.825e+04,5.898e+04,1.090e+05
75.5,1.220e+03,5.036e+04,5.664e+04,1.082e+05
76.9,1.128e+03,5.024e+04,5.386e+04,1.052e+05
78.4,1.112e+03,4.727e+04,5.020e+04,9.858e+04
79.8,1.317e+03,4.215e+04,4.391e+04,8.737e+04
81.3,1.631e+03,3.656e+04,3.745e+04,7.564e+04
82.7,1.709e+03,3.185e+04,3.161e+04,6.517e+04
84.2,1.786e+03,2.763e+04,2.658e+04,5.600e+04
85.6,1.765e+03,2.500e+04,2.332e+04,5.008e+04
87.1,1.568e+03,2.415e+04,2.194e+04,4.766e+04
88.5,1.499e+03,2.466e+04,2.111e+04,4.727e+04
90.0,1.602e+03,2.577e+04,2.035e+04,4.772e+04
91.5,1.702e+03,2.790e+04,2.044e+04,5.004e+04
92.9,1.791e+03,3.064e+04,2.135e+04,5.378e+04
94.4,1.826e+03,3.321e+04,2.264e+04,5.768e+04
95.8,1.817e+03,3.508e+04,2.439e+04,6.129e+04
97.3,1.684e+03,3.501e+04,2.673e+04,6.343e+04
98.7,1.510e+03,3.483e+04,2.878e+04,6.512e+04
100.2,1.509e+03,3.663e+04,3.173e+04,6.986e+04
101.6,1.728e+03,3.852e+04,3.580e+04,7.605e+04
103.1,1.746e+03,4.014e+04,3.913e+04,8.102e+04
104.5,1.508e+03,3.946e+04,4.103e+04,8.200e+04
106.0,1.472e+03,3.663e+04,4.161e+04,7.971e+04
107.4,1.453e+03,3.376e+04,4.133e+04,7.654e+04
108.9,1.212e+03,3.020e+04,3.873e+04,7.014e+04
110.3,1.176e+03,2.655e+04,3.505e+04,6.278e+04
111.8,1.246e+03,2.283e+04,2.888e+04,5.296e+04
113.2,1.116e+03,1.892e+04,2.241e+04,4.245e+04
114.7,1.158e+03,1.568e+04,1.795e+04,3.478e+04
116.1,1.605e+03,1.289e+04,1.454e+04,2.904e+04
117.6,2.203e+03,1.017e+04,1.132e+04,2.370e+04
119.0,2.914e+03,8.038e+03,8.325e+03,1.928e+04
120.5,3.487e+03,6.744e+03,6.079e+03,1.631e+04
121.9,4.090e+03,6.978e+03,4.019e+03,1.509e+04
123.4,4.834e+03,8.001e+03,2.196e+03,1.503e+04
124.8,5.096e+03,1.075e+04,1.097e+03,1.695e+04
126.3,5.207e+03,1.438e+04,9.486e+02,2.054e+04
127.7,6.843e+03,1.981e+04,1.345e+03,2.800e+04
129.2,8.443e+03,2.504e+04,1.888e+03,3.537e+04
130.6,9.152e+03,2.558e+04,2.225e+03,3.696e+04
132.1,7.352e+03,1.927e+04,1.842e+03,2.846e+04
133.5,2.507e+03,6.047e+03,6.806e+02,9.235e+03
135.0,7.940e+02,1.155e+03,2.868e+02,2.236e+03
136.5,7.207e+02,8.431e+02,2.940e+02,1.858e+03
137.9,7.438e+02,7.605e+02,3.362e+02,1.840e+03
139.4,7.021e+02,6.263e+02,3.769e+02,1.705e+03
140.8,6.180e+02,5.846e+02,3.629e+02,1.566e+03
142.3,5.424e+02,5.369e+02,3.378e+02,1.417e+03
143.7,5.382e+02,5.098e+02,3.244e+02,1.372e+03
145.2,5.529e+02,4.028e+02,3.411e+02,1.297e+03
146.6,4.246e+02,2.700e+02,3.440e+02,1.039e+03
148.1,3.103e+02,2.662e+02,3.612e+02,9.377e+02
149.5,3.167e+02,3.653e+02,4.163e+02,1.098e+03
151.0,3.584e+02,6.037e+02,4.700e+02,1.432e+03
152.4,3.473e+02,8.347e+02,5.202e+02,1.702e+03
153.9,2.672e+02,9.464e+02,4.987e+02,1.712e+03
155.3,1.991e+02,9.990e+02,4.500e+02,1.648e+03
156.8,1.699e+02,9.024e+02,3.933e+02,1.466e+03
158.2,1.595e+02,7.939e+02,4.003e+02,1.354e+03
159.7,1.842e+02,7.601e+02,4.241e+02,1.368e+03
161.1,2.028e+02,7.959e+02,4.915e+02,1.490e+03
162.6,2.065e+02,7.043e+02,4.583e+02,1.369e+03
164.0,1.989e+02,7.203e+02,3.962e+02,1.316e+03
165.5,1.792e+02,9.136e+02,5.143e+02,1.607e+03
166.9,1.535e+02,9.455e+02,5.189e+02,1.618e+03
168.4,1.261e+02,9.555e+02,5.103e+02,1.592e+03
169.8,1.019e+02,9.569e+02,5.118e+02,1.571e+03
171.3,8.354e+01,9.246e+02,5.220e+02,1.530e+03
172.7,6.195e+01,8.822e+02,5.215e+02,1.466e+03
174.2,6.471e+01,8.769e+02,5.675e+02,1.509e+03
175.6,7.946e+01,9.227e+02,6.212e+02,1.623e+03
177.1,9.347e+01,1.054e+03,6.936e+02,1.841e+03
178.5,1.158e+02,1.319e+03,8.024e+02,2.237e+03
180.0,1.288e+02,1.455e+03,8.688e+02,2.452e+03
181.5,1.350e+02,1.411e+03,8.646e+02,2.411e+03
182.9,1.377e+02,1.389e+03,8.638e+02,2.391e+03
184.4,1.549e+02,1.419e+03,8.221e+02,2.396e+03
185.8,1.981e+02,1.489e+03,7.289e+02,2.416e+03
187.3,2.339e+02,1.536e+03,7.222e+02,2.492e+03
188.7,2.251e+02,1.688e+03,8.072e+02,2.721e+03
190.2,2.032e+02,1.785e+03,8.275e+02,2.815e+03
191.6,1.809e+02,1.778e+03,8.343e+02,2.793e+03
193.1,1.566e+02,1.817e+03,8.834e+02,2.857e+03
194.5,1.502e+02,2.080e+03,1.085e+03,3.315e+03
196.0,1.443e+02,2.094e+03,1.210e+03,3.448e+03
197.4,1.275e+02,2.021e+03,1.323e+03,3.472e+03
198.9,1.156e+02,2.084e+03,1.449e+03,3.648e+03
